frame,x,y
362.0,36531.550416350365,18632.805152217385
362.0,36671.74759458231,18968.117330793844
363.0,36706.29211485942,18623.634355842783
363.0,37243.56954268103,18380.31808124401
364.0,36573.60182073475,18465.71005238269
364.0,37095.165896295344,19808.59702607409
364.0,36814.22626260898,18224.201269313813
364.0,36439.074676471646,18538.1472427152
365.0,37132.0621278128,18506.099890872832
365.0,36586.34289410224,19124.65466333516
365.0,36240.66921220135,17453.614819626186
365.0,36882.48171443846,18115.85991000988
365.0,37189.56542267193,18631.126939362563
365.0,37151.58604361559,20854.92779083328
365.0,36430.01301872579,18782.997821364577
365.0,36711.46269074675,18662.598088864903
366.0,36320.70342227339,18418.82234532802
366.0,37340.19739314058,18420.93461184273
366.0,36784.2774070016,18561.484025097223
366.0,36770.76343561684,18201.429314892004
366.0,36352.78491459149,18311.754255061234
366.0,37150.09645885644,19140.71772267799
366.0,37028.52346794425,18831.636310873197
366.0,36483.50629744431,18053.90340166506
366.0,36734.44438264788,18346.33685273671
366.0,36722.19960493213,19409.104734725803
367.0,36502.74114542841,19225.53602441833
367.0,36281.63267699516,18028.872490889677
367.0,36453.92090931867,17855.0103764044
367.0,37381.39195139534,19452.086774217016
367.0,36792.0939159991,17514.99597146938
367.0,37397.96765704724,17823.441459718593
367.0,37115.47780904467,18253.30542919261
368.0,36730.47856669629,19149.99744804269
368.0,36623.84598944799,17599.506884364215
368.0,36725.61680072719,19160.47378814798
368.0,37242.080110196366,17479.712326464083
368.0,36106.82702551693,17512.99993825794
368.0,36158.143072143546,19874.47219390693
368.0,37026.050570789725,19108.92768959652
368.0,36229.345709999136,18798.45592215272
368.0,36187.16583209104,17985.464749003502
368.0,36226.91669034705,18535.93705217606
368.0,37213.1963213619,18823.578623321755
368.0,36880.46912082024,18797.607676921525
368.0,37171.05650105797,18512.39091543931
368.0,36979.98936331882,19137.340458958075
368.0,37207.17992512146,18507.643563609985
369.0,36257.02710687018,18278.76176845762
369.0,35700.01909856554,19903.68941580038
369.0,36495.451741302175,17700.172519392745
369.0,36716.292843289455,17674.574207705802
369.0,37157.92746968904,20216.027728663063
370.0,37921.32614736272,17918.45656330065
370.0,36660.35194086228,17447.72987317927
370.0,37248.92154626787,18214.81713471818
370.0,36595.46368212684,18851.93623281954
371.0,36810.42618657449,18640.56637851702
371.0,37106.217895637215,17997.71535140118
371.0,36275.26991478269,19226.06169476384
371.0,37462.058224583685,17356.724172009785
371.0,35954.15556749455,17448.355225151285
371.0,35807.3245845639,19722.767425270365
371.0,36681.33814034196,19367.923175544533
371.0,35889.76879921637,18553.10024657363
372.0,36953.20071511774,18155.033168611168
372.0,35917.552662931266,18334.962707172148
372.0,37441.14701984167,18331.29420745511
372.0,37001.082951469565,18010.301756351902
372.0,36849.101808327854,17711.064472237587
372.0,36930.294679557854,19485.391363890427
372.0,37066.057741420846,18068.75647973884
372.0,36223.03578933557,18395.61755608873
372.0,34997.26451411674,19193.477441843726
372.0,36254.29560472781,17613.640634565698
372.0,36234.78752477937,17705.466453517063
372.0,37936.04461517321,20721.058798435533
372.0,36794.46713354531,17501.497919288107
373.0,35976.1581888958,17730.771569920307
373.0,37790.11810692024,18741.811469035158
373.0,36820.76588768164,18262.59404675228
373.0,37146.18346126012,19202.910711731845
373.0,37287.58398986413,17129.028489812255
374.0,36723.30709550607,19507.375884791763
374.0,37536.57581344828,17810.56261761196
374.0,36678.493479571385,18311.22757314525
374.0,35905.59586991347,19585.047947853727
374.0,37016.20911530228,18984.49875929524
374.0,36009.636174780906,17846.53302467078
374.0,37147.51820388487,18301.35976969962
374.0,35289.17019245736,18006.766251826004
374.0,37365.53632646636,18374.46379724415
374.0,35571.66258782315,17752.74443863789
374.0,36116.751606321406,17539.13395629941
375.0,36224.00146079026,18438.99822660692
375.0,37206.56835526307,17728.39804032477
375.0,35980.16251826982,18540.239061028075
375.0,34475.23350516444,19397.56648847133
375.0,36143.72163945155,17469.967761720345
375.0,36145.72890607716,18638.568395992534
375.0,37984.3035026868,20392.583776333828
376.0,36223.85318555607,18153.40698056244
376.0,34674.674994089844,17421.19085694477
376.0,37505.66077220664,18717.88707548188
376.0,37428.31398721826,18118.6945335309
