frame,x,y
289.0,9581.861085825643,-23101.3571676724
289.0,10246.48117551582,-23379.859949469515
290.0,9959.443945414654,-23040.47391498337
290.0,10496.825379210655,-23238.799388802392
291.0,9718.4778577523,-22592.3669389968
291.0,10183.618305281434,-22687.42951712074
291.0,9989.802247867958,-22730.98285522157
291.0,10841.379077691883,-24232.13210925865
292.0,10370.977681967492,-22930.165860083336
292.0,10384.83780684523,-23338.61536043949
292.0,9588.143331661686,-23189.315560056843
292.0,10545.465429743406,-22099.12459737518
292.0,9009.894285643648,-22988.69580718567
292.0,9437.889881582994,-21791.56017537308
292.0,10256.425335157372,-22900.14613909817
292.0,11504.85291165005,-25342.92675192717
293.0,9984.235869410848,-22599.38837327932
293.0,10351.737321551063,-24384.999078076387
293.0,10414.238104564429,-23588.81296871682
293.0,9910.942433596772,-24167.903303893367
294.0,8987.903053040309,-22768.422948552085
294.0,11039.489216908,-24110.593279027107
294.0,10283.662202011772,-22245.004381307623
294.0,11381.10051861697,-25335.51309358767
294.0,11062.983665153752,-23779.931419228007
294.0,9682.835583476834,-21531.473263606305
294.0,8882.328929864652,-22828.051648075
294.0,9980.532773572471,-21541.458406031263
294.0,8763.290680933938,-23491.924044520416
294.0,9634.69300369023,-23622.20652713827
294.0,11224.561443347942,-22586.83970288761
295.0,8549.44744795474,-22809.06618159763
295.0,8951.687054356184,-23719.209280780527
295.0,9444.665155142176,-21477.51951158618
295.0,8758.049238319587,-23543.13434235487
295.0,10034.751884569603,-22038.15691381328
295.0,12027.575403657824,-24547.8348862217
295.0,11217.013643426197,-25238.298366486444
295.0,9655.674761208033,-21391.99368532478
295.0,11088.6774910075,-23829.394069026348
296.0,8994.346538703996,-23263.12878276412
296.0,9804.4764509898,-22389.73285301482
296.0,11139.916734400713,-25569.334423441567
296.0,10425.406603523426,-24014.25700926374
296.0,9964.236930456156,-21297.70839210721
296.0,9349.646786017907,-23433.41856972306
297.0,9847.224913485634,-23482.66732687549
297.0,10475.794688435572,-20465.496185057564
297.0,8989.032134808689,-22749.98655492783
297.0,9905.35579270995,-21278.661739407475
297.0,9530.657196865404,-23839.35207897204
297.0,8823.32180649134,-23438.525667166807
297.0,11248.58380003428,-22457.95745714767
297.0,8499.411864825608,-23188.07988677549
297.0,8405.711742126594,-23633.853598492424
298.0,10149.312410583369,-21992.69401089497
298.0,8619.833773761025,-24069.79616771919
298.0,8262.449934490855,-21079.65514191489
298.0,9229.388177161396,-23164.55725873318
